[849.3978810974247, 1460.6221555787013, 0.03711538, 0.15505345, 1350.5550318370665, 2383.7943878294427, 21.533236, 16.250948, 0]
[954.179032140496, 1552.6818269426813, 0.022317635, 0.113550946, 1454.5492006864163, 2438.0312524935903, 15.934856, 14.125636, 0]
[901.7199701202139, 1508.6948592693632, 0.02695781, 0.12543479, 1394.368254380419, 2410.736580626449, 15.754909, 13.389362, 0]
[862.702073566011, 1473.657751937478, 0.03587248, 0.1538044, 1361.6950415462427, 2390.328953300391, 16.019432, 14.400877, 0]
[869.5810236041918, 1494.6622367096577, 0.036667693, 0.15394166, 1358.5833069906068, 2394.5618088796186, 19.840794, 15.75498, 0]
[852.6139724589544, 1452.006539716943, 0.04175784, 0.16300642, 1360.076939577312, 2390.7366069800873, 18.35242, 14.056791, 0]
[940.1745862101117, 1557.3119730568392, 0.026805526, 0.12473597, 1421.8759878522399, 2428.1373161734973, 14.869789, 12.502567, 0]
[948.5878692685383, 1619.4052253147797, 0.03142689, 0.13787225, 1418.328610458815, 2457.795928727364, 16.963549, 13.633889, 0]
[890.09886657046, 1522.4880904391202, 0.0368574, 0.15376729, 1363.1264394418354, 2409.8272505006557, 18.889395, 14.230817, 0]
[873.2785005006812, 1509.8073807663015, 0.04108047, 0.15950708, 1351.3640828215318, 2408.921180285747, 20.788977, 14.282836, 0]
[862.4255855657985, 1499.1100821524926, 0.04241492, 0.162691, 1342.775695447977, 2400.2750234329815, 22.227962, 15.143967, 0]
[939.40841817606, 1558.0165921047767, 0.028769305, 0.13237923, 1432.9537628703035, 2434.1983037043888, 17.593225, 14.423373, 0]
[941.0784055860078, 1550.7609531100643, 0.027240723, 0.12530753, 1439.9862829660406, 2434.5696512595136, 16.3506, 13.4118185, 0]
[892.6865819808773, 1524.8958117861282, 0.036676455, 0.15369266, 1372.5861124909682, 2402.7418051979903, 21.136597, 15.09409, 0]
[889.5516075578975, 1517.549102511246, 0.037717696, 0.15431125, 1376.195724575506, 2402.56140082824, 22.3168, 15.79405, 0]
[886.2620650324785, 1508.822595531621, 0.04260362, 0.16267723, 1375.5111429732658, 2408.521240612742, 20.971216, 15.068153, 0]
[949.037316710604, 1555.3451155879247, 0.023158701, 0.11803327, 1472.4105570357658, 2472.2928056292562, 15.224632, 13.369021, 0]
[856.8202574568168, 1435.1951500378943, 0.032053918, 0.14722791, 1380.987795791185, 2391.2345835775864, 16.610987, 13.432118, 0]
[850.3761694329665, 1423.0556241905272, 0.033372555, 0.14778808, 1377.8138265444363, 2380.0262693079508, 17.770763, 13.71307, 0]
[802.9131093764195, 1370.6441896532842, 0.040170472, 0.16368783, 1345.5140218569363, 2361.718139693006, 17.480091, 12.963142, 0]
[825.0167232328611, 1435.592941151986, 0.046160087, 0.18089707, 1326.221267611994, 2374.398609452763, 16.63547, 12.212577, 0]
[933.4656519107696, 1556.172555905644, 0.029757963, 0.13778281, 1437.247956557081, 2440.1795023977315, 14.067144, 12.048815, 0]
[909.0570935962859, 1477.4025973258467, 0.026220584, 0.12547152, 1428.659569183526, 2405.922954214925, 14.347467, 12.115317, 0]
[828.4264892453212, 1426.0723430423784, 0.04134664, 0.16285942, 1320.1222678829479, 2351.767444832557, 14.6854, 11.679877, 0]
[857.7004972860445, 1464.597651734425, 0.04638533, 0.18026605, 1364.931245484104, 2390.854645488296, 13.715688, 10.772745, 0]
[832.5083748561739, 1437.5542464087916, 0.047401857, 0.18082386, 1338.6059711434248, 2358.5005094833964, 14.01593, 11.247167, 0]
[1035.2751395885155, 1565.849449505445, 0.020859102, 0.109905355, 1507.4486881322255, 2465.755979271248, 9.054652, 10.190391, 0]
[937.5270832797221, 1502.9582788343464, 0.037376493, 0.15409555, 1430.7133139902458, 2434.4390364593764, 8.218931, 9.94324, 0]
[906.0289590768498, 1501.467941236168, 0.042643107, 0.16275734, 1405.7572028540462, 2421.255210584376, 10.340556, 10.258852, 0]
[892.8478999166999, 1505.3442876877223, 0.04914225, 0.18121266, 1389.5139484736271, 2410.270722758886, 10.194064, 9.752266, 0]
[849.1791367917752, 1451.2164368821136, 0.05228268, 0.18974397, 1330.0798184609826, 2366.2968633003866, 10.443757, 9.980288, 0]
[1016.4706270253769, 1606.0655310595353, 0.0315951, 0.13792922, 1488.0314645050578, 2483.2257744994317, 7.833546, 9.803468, 0]
